 LUSGSRDRPStenD_10          25          14   5.0646317128859308E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          26          14   5.0332047982562522E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          27          14   4.9925234068409763E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          28          14   4.9637160820861781E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          29          14   4.9257799477741421E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          30          14   4.8996647686577049E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          31          14   4.8646286778756404E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          32          14   4.8413418972555189E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          33          14   4.8094164073995971E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          34          14   4.7891459914115031E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          35          14   4.7604993037853038E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          36          14   4.7434519513667173E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          37          14   4.7184058784253968E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          38          14   4.7048705506189115E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          39          14   4.6836610865727546E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          40          14   4.6739252097544731E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          41          14   4.6570270838871414E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          42          14   4.6514805627888289E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          43          14   4.6392481468839758E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          44          14   4.6382568636999660E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          45          14   4.6308457011309118E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          46          14   4.6347173407717407E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          47          14   4.6326988028741467E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          48          14   4.6418838258420470E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          49          14   4.6454297005036477E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          50          14   4.6602379471898103E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          51          14   4.6698763075687238E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          52          14   4.6907276846606949E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          53          14   4.7066579398225700E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          54          14   4.7338433686872072E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          55          14   4.7564664035996268E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          56          14   4.7903239473647691E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          57          14   4.8199424107324418E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          58          13   4.8607518485059564E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          59          13   4.8974465174239645E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          60          13   4.9453808259429521E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          61          13   4.9895044345726197E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          62          13   5.0447994834074833E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          63          13   5.0963790883176013E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          64          13   5.1591247479405161E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          65          13   5.2182381783671961E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          66          13   5.2885059329162154E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          67          13   5.3550807393044214E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          68          13   5.4328525280530199E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          69          13   5.5069130492236412E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          70          13   5.5921687382772672E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          71          13   5.6736141723547767E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          72          13   5.7662556954100885E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          73          13   5.8549848784388014E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          74          13   5.9548815437276276E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          75          13   6.0507646072391341E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          76          13   6.1577464958214451E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          77          13   6.2606023676879674E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          78          13   6.3744552832381562E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          79          13   6.4839430615436233E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          80          13   6.6043706869241964E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          81          12   6.7203288500478769E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          82          13   6.8470778006625432E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          83          14   6.9691214713181460E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          84          14   7.1018418335792172E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          85          14   7.2296967686385355E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          86          14   7.3680629154772997E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          87          14   7.5013192705163101E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          88          14   7.6449457401314008E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          89          14   7.7833229349035665E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          90          14   7.9318619582158245E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          91          14   8.0748379610411092E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          92          14   8.2278489862887966E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          93          14   8.3751866750397114E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          94          14   8.5323268543806979E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          95          14   8.6835392117731031E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          96          14   8.8443765704389332E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          97          14   8.9990605160825826E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          98          14   9.1631917453066647E-008   2.5000000000000000     
 LUSGSRDRPStenD_10          99          14   9.3210431094045698E-008   2.5000000000000000     
 LUSGSRDRPStenD_10         100          14   9.4881036002362334E-008   2.5000000000000000     
 LUSGSRDRPStenD_10         101          14   9.6486805405224946E-008   2.5000000000000000     
